timestamp,device_id,event_type,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_count,flow_duration,bytes_sent,bytes_received,tcp_flags,label,anomaly_score,attack_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
2024-01-01 00:01:38,device_029,UDP,192.168.1.110,10.0.187.45,25813,19824,UDP,108,51,13.705368911862893,15921,413709,PSH-ACK,1,0.7105191500967856,Overflow,0.4224050828319216,-0.7341591723709454,-0.3497708355813571,-0.3498704033229377,-1.0100864588595426,-1.2256029509557917,-1.7063751662015183,-0.16372795281767089,0.9032093341312314,-0.27664090930542495,0.22413810153903438,0.20315333060565888,1.226062033644951,-0.38385620948210336,0.004715960917291302,-0.1888444550033698,0.4010237996660596,-0.08764441013541906,1.1992375566092388,-0.4887530637727683
2024-01-01 00:01:52,device_078,HTTP,192.168.1.197,10.0.171.83,2641,39024,HTTP,898,52,3.3549430375734715,20937,303,ACK,0,0.09742998430170559,Normal,-1.1821492488017975,0.7821330142039431,2.052488928796899,-0.64455293189099,0.16118492225185851,-1.3357859623848647,-0.9733038916927772,-0.813454723728982,-0.9369942289200422,-0.5710793027684546,-0.03746988941503044,1.4059133875296714,0.3012478930185536,-0.16270484088582363,0.025649549189097978,-0.1444408360783805,-2.5750388443679153,-0.013495811686846262,-0.7250821727725908,0.9084127908081175
2024-01-01 00:02:02,device_040,HTTP,192.168.1.122,10.0.252.146,64127,45724,HTTP,1234,45,29.682508425387073,6757,33119,SYN-ACK,0,0.25006285024528824,Normal,1.7677573579602104,-1.2821138111330639,0.6174070918679953,0.2737919252862003,-0.5529049383707991,-0.554202454952579,1.2119540526648163,-1.4952545180032015,0.4563130579586909,-1.360115713423864,0.26477278299039114,-0.317079334759079,-1.4081283178505524,-0.0679902243048342,0.22944190292056701,0.4732027780727616,0.20244681162812225,0.2251375425754161,2.251317973751833,-1.4109731352851684
2024-01-01 00:02:07,device_041,HTTP,192.168.1.252,10.0.119.65,36322,31224,HTTP,1135,47,3.8818077957558117,18959,16529,ACK,1,0.8101190325629093,Overflow,-1.0119273093633734,-1.0879223785936563,1.2228247056561032,-0.536553754137027,-0.48640551982541314,-1.0137331535651615,-0.7258343041374581,-1.2378334701453404,0.5414271305752033,-0.00859491539426787,-1.8081173204200738,-1.0623296815748147,-1.2634485247478389,-1.7003015822006398,1.836493719939752,-1.2924203443622115,1.922881694713039,-1.0491772178231749,-0.24471823616392757,-0.1755902366945623
2024-01-01 00:02:20,device_011,TCP,192.168.1.88,10.0.24.27,4357,12924,TCP,91,54,127.92020187869169,388,142817,FIN,0,0.027458997625229752,Normal,-0.7964806184983622,0.1773793405842796,-0.05080011843311441,-0.9109180635470367,0.196991156116792,-0.2776701970863062,-0.493357969058513,-1.0037189970106466,-0.6715650880005795,1.2453533120556632,-0.23349635122676596,-1.2513770301250424,2.1542274081053523,-0.1399848194364008,0.7511278314195411,0.8596129393798341,-0.5803563753213735,-2.277721405935463,-0.032832207247307274,0.7868880137776569
2024-01-01 00:02:29,device_023,TCP,192.168.1.232,10.0.134.172,41026,17724,TCP,6665,37,45.51698664387864,66017,308607,RST,0,0.08872930622210858,Normal,-1.473075643064614,0.8461592627402835,-0.5435821435468099,0.9935510273126569,-0.49759074464419595,0.8261618320092936,0.09000028297732356,-0.665768455807889,-1.5423806084462635,-0.12380952482787257,0.8241633168494836,1.0613960432687646,-0.47686680272346976,0.5621428228907491,0.8044660906862748,1.2449811128143873,-0.985604583527803,-0.10328818343115523,0.5320436975973459,-1.217872568549816
2024-01-01 00:02:36,device_001,DNS,192.168.1.57,10.0.105.157,59965,13624,DNS,304,43,14.840623895771742,2430344,156461,SYN,0,0.29200177985897746,Normal,0.08581631955639477,0.30552396622662004,-0.5321293773977546,-0.28720617978326923,1.2670446625292706,-0.4090685863233753,-0.3719472646945709,0.4598822437138199,-0.26456903260431874,-0.5017990264337873,-0.43181730966359355,0.7971783484083358,-0.7960488500342344,-0.9881115768852436,1.82797824915557,-0.6600494905053718,-0.1423804952190998,-0.22561837152864644,0.8525321208849549,-0.136959466201888
2024-01-01 00:02:52,device_046,HTTP,192.168.1.26,10.0.222.44,64644,6824,HTTP,1812,58,25.92261573150254,7302,58806,RST,0,0.2930931962274043,Normal,0.04379164786310843,-0.2238872553562106,0.9276649113725367,-1.8680628413076206,-0.14006602627764192,0.21996209981516307,0.6908871287623843,-1.0713387501580618,-2.629870835259099,-0.7572358488882398,-0.8621634159040397,-0.5919475625676713,1.1564564877672674,1.9101226932652922,-0.35644652082415146,-0.03659142513378376,-0.8614383167672617,0.5700019412929034,-0.1714424894694722,-0.16805866414140125
2024-01-01 00:03:00,device_021,DNS,192.168.1.6,10.0.106.36,23176,39524,DNS,1109,48,72.68900805177003,46521,39384,FIN,0,0.07640149066413578,Normal,1.5132410811767127,-0.3053886192040924,0.772748337704709,0.8474157131500993,1.0466483608417794,-0.5059063354307114,0.17597808900561476,0.01768327004313995,-0.17836431054107404,-1.72383445100243,0.9547947998150143,-2.6700999790333615,-1.7771080213875565,0.00488574093019347,-0.5089098047149979,0.6265452686801465,-0.9241314619201335,2.397103598867367,-2.0081998107660075,-0.5979822649799326
2024-01-01 00:03:06,device_036,DNS,192.168.1.144,10.0.146.6,25115,36724,DNS,4942,60,24.22976860577673,120952,18298,FIN,1,0.9891677568122792,Mirai,0.7764149186384308,1.0104418828265367,-0.21860813248412103,-0.4381515056207866,-0.7619278440542826,2.545035523403604,-1.5066441222537537,0.8378411043858961,-1.248240583452878,1.1764522011048124,-0.42425171461208533,1.0996748093942164,1.387010395010795,-0.6268021775719514,1.2224560956040929,0.25557280503720103,0.2650081530323211,1.296023768716349,0.6558628245023654,0.03674523966726403
2024-01-01 00:03:19,device_054,DNS,192.168.1.60,10.0.152.159,1535,28124,DNS,29179,44,5.752925461972119,285053,55267,SYN-ACK,1,0.8928359263891023,BASHLITE,-0.79076671325505,0.8590014329706827,0.4715840546290202,0.5778322886399249,-0.7841013735016077,1.5082349315811752,-0.7348740666403528,-0.8298567681375087,3.1132516778982913,0.48470175022428375,0.18448888360197918,-2.0375240930224034,-0.797860568861729,-0.6572540235566787,0.4858331469259038,-0.9997194822099391,0.8244983893518867,-2.0569961393503458,-0.9100940390980373,-0.4255300707281032
2024-01-01 00:03:25,device_057,TLS,192.168.1.100,10.0.8.212,48338,36524,TLS,158,44,14.27839868490827,12982,672871,FIN,0,0.14443947545005395,Normal,0.8733955364172833,0.04984925184290562,0.9626180540172147,1.083441303347885,-1.6630555148805193,-0.24760714791784602,-0.8430385264380745,-0.49187971578071743,1.058695226424739,0.7696302903444611,-0.2104438844397439,2.1739111516855587,0.5148941080659255,1.370511559284474,-0.044346212153086595,0.7012639250384477,0.27405575613011496,2.520783372894506,0.774206089861576,0.9676263885936561
2024-01-01 00:03:44,device_001,HTTP,192.168.1.12,10.0.201.165,65499,17324,HTTP,414,53,55.57297820357959,597,6897,ACK,1,0.8559593286359852,Scan,-1.243515672324092,-0.27761869913651793,-0.5639294797822884,0.1896473970119882,-0.4921575747920368,0.2721992597537909,-0.4634083344985053,-1.3200585659077924,0.07219952824971228,0.251069560976945,-0.00043362841861018024,-1.445414246976224,-0.47889622967824036,-0.8248067914418262,-0.06055935062546677,1.5126942580929401,-1.1463070679944427,0.6640085992939947,0.7523113686385284,0.529375127916655
2024-01-01 00:03:50,device_063,TCP,192.168.1.75,10.0.154.13,38874,5324,TCP,1456,48,31.002692602200202,37588,16249,SYN-ACK,0,0.1588071682481859,Normal,-0.7183530388306428,0.03527219264530364,-0.34339547472429444,-2.0354794285511777,-0.23260590298925776,-1.3403841850963165,0.11197676608075031,-0.9525190612762426,1.3324100584207152,-0.8053575966500807,1.5296102941645908,0.014076821331431039,-1.5743633573235716,0.2980971679913876,-0.17196967150938822,1.5095516743053912,-0.6692107201110853,-0.2646788306983342,0.19257950213937158,-0.18434540412547085
2024-01-01 00:04:03,device_054,DNS,192.168.1.3,10.0.40.128,57036,33024,DNS,208,51,31.55681816248659,28488,31225,RST,1,0.8584229639703372,Scan,0.11845954873922036,-0.7271974485930746,0.4466405016553858,-1.9636701238610712,0.07702802084587244,-0.21440668474875849,0.30628765064639657,1.369936719868268,0.7050351073346284,-0.31684321911156244,0.5719357696010684,0.23001673775495812,0.1784675674570625,0.8830361717255496,-0.1009966414194309,0.5752749333622718,0.32107764790142856,1.4763887095906,0.9043069312626079,0.06588611467083134
2024-01-01 00:04:05,device_055,DNS,192.168.1.63,10.0.65.242,17660,59424,DNS,3544,48,60.48194513563106,11033,268838,PSH-ACK,0,0.03447880246310615,Normal,-1.1318863785325983,-0.1501756513949002,-1.7886602576326742,-0.6724081857942658,0.6973507446380671,-0.600381390512336,-2.3679392654336255,0.5049919649096261,-1.1635398405562185,-0.5005395085832681,-1.221785011464673,0.36485122092911765,0.947796278832903,0.5542157380796099,-0.0027930726620182833,0.7659729081545613,0.6574034619786489,-2.553124804720991,-0.4903114683832891,-0.389068876739292
2024-01-01 00:04:24,device_040,TCP,192.168.1.236,10.0.84.225,21541,14724,TCP,3885,58,67.32186126855004,16864,56760,RST,0,0.1711384375429305,Normal,1.0646588504081422,-0.4895366719905653,0.4655921753951986,-0.05685659986476705,0.6247953894695016,0.742890329541174,1.0250593926252292,2.1495550892280053,-0.6254358019996236,-0.4168601707117526,-0.3720822077368768,0.32428362482254725,-2.34840562880592,-0.562677297568024,-0.29745492986462474,-0.38918808111602776,-0.20801759135869793,-0.5445305733392659,1.3747631356160688,1.3367670096549722
2024-01-01 00:04:27,device_015,TCP,192.168.1.192,10.0.23.245,32810,27624,TCP,2538,58,75.69417441584133,29359,259617,SYN,0,0.2797793990347125,Normal,2.2793128348480223,-0.10084481837845984,-1.125049059547313,1.200141587526417,1.1356412676748064,-0.9303115711456651,-0.09086768085739949,-0.7370016848027501,1.0294670082259965,-0.41072888997746465,-0.4126128425368305,0.13043955865550175,-1.1557412736009913,0.8392217411109192,0.5554115258492787,-0.9172379158320894,-0.8933132319864199,0.19708161698214768,0.16293366441950527,0.4522207766654843
2024-01-01 00:04:41,device_021,TLS,192.168.1.190,10.0.43.106,9844,15724,TLS,1563,58,2.989611356259947,45411,287282,FIN,0,0.04132478298608937,Normal,-0.2945220908126371,-0.4536842696609017,0.9416533909405052,0.29133364331879874,-0.8873013670361983,1.6577405500269589,-1.1203981119008073,1.5084231286249086,-0.9605374335913761,1.1047763680558182,0.21637148617916466,-0.43407387903562705,1.2378942012423588,0.15577645586750033,0.7465416529872753,-0.06870756670456205,0.7744214036054885,0.06732256957209698,-0.18532335635128044,-0.13996407043301753
2024-01-01 00:04:48,device_047,HTTP,192.168.1.229,10.0.97.60,37268,51024,HTTP,8557,47,23.566164832371054,41756,118666,FIN,0,0.21144441726943872,Normal,-0.651686918691203,0.5239518739379996,2.1477848272405127,2.617273338971958,0.03082420442756455,-0.06542809442218743,0.9523204023308188,-0.7288229905018216,0.39531805332085235,2.021714986154262,0.9087833297801328,-0.22344727593936864,0.39762409337237065,-1.719941918602412,-0.5646851171447034,2.2644361479458874,1.8124722897203587,1.5140777947616753,1.1412714411637652,0.43856407559576316
2024-01-01 00:05:03,device_073,HTTP,192.168.1.134,10.0.8.130,10202,36524,HTTP,193,44,40.471058030360105,14251,4324,PSH,0,0.13136900621411549,Normal,-0.12958961067404556,0.8184053998494355,-0.6971683148162352,-1.4914267376560257,-1.0001675514487454,-0.86941543155261,-2.105580831204928,-0.5011735332008286,0.6747579975700542,-0.8722740951353968,0.03183755908554016,-0.6518187151163334,0.46399912904985174,1.2232656058473093,0.9026206787326274,-0.5309968495586126,1.123806760805098,1.1804903685806785,-0.6651854332225339,1.888779783764972
2024-01-01 00:05:07,device_053,TCP,192.168.1.19,10.0.246.56,2749,32724,TCP,1209,50,42.43178496263035,47503,1006699,SYN-ACK,0,0.08819297691864121,Normal,-0.5573723285120052,-0.3797158202146883,-1.349643734862504,0.12129183090008201,0.4142344193015289,0.03215861956518158,-1.5757242629982147,2.7223109325816255,-0.2606433360551251,-0.16920973832562736,0.002461785463031483,0.11587674255328372,0.9308848716851502,-0.6135858222903192,-1.2713718510665313,0.4344131504341494,1.9844151182373881,0.6821236353829301,-2.104764858203345,-0.6854636317066606
2024-01-01 00:05:19,device_009,DNS,192.168.1.18,10.0.157.22,19501,30024,DNS,362,46,27.996713859995012,12455,612167,PSH,0,0.25593276551772776,Normal,0.2617304381938836,-0.8118796688667311,-0.1799086308015253,-0.44547088676687246,1.8042551370778928,0.7367754089031674,2.129155862409928,-0.8350562251726814,0.15232988944879264,0.21678207171360697,-2.2315542203893663,-1.7538854067587886,0.46785116932001547,-0.1756037547371385,0.5037573134162038,0.3777625802011493,-0.6213862767964047,-0.27696385412026164,-1.2476639370292109,0.8845550050637124
2024-01-01 00:05:27,device_074,HTTP,192.168.1.80,10.0.237.203,47557,49624,HTTP,4166,46,5.47399108497652,79542,41236,SYN-ACK,0,0.13694750836115457,Normal,-1.3224044807028261,0.7116217341841727,-0.2652597831197709,0.23463799594133422,-1.1964282051012067,0.5204017627353577,0.1463059745402124,1.5866683812059905,0.8317939252957322,-0.9804528959686019,1.3240448141621386,0.3154615322724144,0.1474690355829153,0.30946537655868,0.5537517287087829,-0.37431991925421876,1.031397801919874,0.9613324357067675,1.4350786539545588,0.4142355086355689
2024-01-01 00:05:41,device_052,HTTP,192.168.1.215,10.0.246.235,35493,54824,HTTP,70,45,47.89869429484038,6279,2290,ACK,0,0.17499360422039703,Normal,0.31850639860137464,0.1847588127884412,0.6607238244589877,1.7516744537778939,0.6875477146212243,0.1565737489967365,-0.7372466703760234,-0.031991096536398415,0.7840896324124739,0.052812202494263556,-0.16786706198111284,-0.0986719333870818,1.116141012930935,-0.5318919353374066,-0.08373054967520761,1.4836257436653333,1.2883954932194481,-0.5980645572653881,0.24996023438159998,-0.21613375733764045
2024-01-01 00:05:49,device_057,HTTP,192.168.1.171,10.0.80.100,9520,30624,HTTP,1051,48,38.200901237423835,25491,1601,SYN-ACK,0,0.1329168860819788,Normal,1.911923238569825,-0.3667360785170223,0.23406131089431337,1.8149139351663486,1.0486407091206436,0.877631471260267,0.10849833926309564,-1.076939252665135,0.44817732718093745,0.3516375673328582,0.25864116920232705,0.8414324167727243,-0.3901074838096812,0.756907721993194,0.057389514687252924,1.5888104138074497,-0.4871236307288651,0.7723203817734793,0.17014198809862008,-0.7296255742245161
2024-01-01 00:06:03,device_026,UDP,192.168.1.229,10.0.12.71,56010,46924,UDP,1813,47,2.702197953440251,856,60393,RST,1,0.7848361487414193,BASHLITE,-2.002142553240551,1.375551913363207,-0.2963302826486849,0.05446036929644432,-0.8927279710372812,0.8164903425759307,-0.1815694541931124,-1.4306993716118372,-0.01295434828290414,-0.07801128822630118,0.25627962729143833,-0.30366427436997073,-0.016577225495944817,-1.1038404260171149,-0.23347091849330356,2.6670572308304545,-0.8256329392522954,-0.7289775989460784,0.9107423536477182,0.8591717726737769
2024-01-01 00:06:11,device_041,HTTP,192.168.1.73,10.0.15.225,13294,24124,HTTP,264,48,18.697991283829737,10511,8923,SYN,1,0.9795161189825103,Scan,-1.1686474299403113,-0.5650342604664934,0.09061360172477564,0.86151388816879,0.4363281949032192,0.8214824391716363,0.035775485295785336,0.10518365956392356,0.5873557717532321,0.6270286659192188,-0.7692285984720855,0.6022284349488773,0.8258555796201295,-0.5743805091186861,-0.5076516717423349,-0.7984056574209569,-0.9611069094257415,0.2941939231712619,0.2955587255237951,0.290784992124041
2024-01-01 00:06:16,device_035,HTTP,192.168.1.131,10.0.44.65,11496,65224,HTTP,428,53,5.733994334451759,68526,1171,PSH-ACK,0,0.12565229251143636,Normal,-0.44505734388725304,-1.9929363156801763,-1.1221524151085256,0.21555000064529165,-0.3599331714808636,-0.2756707504917144,0.48913448707453666,-1.1235103453834479,-2.021536284703223,0.00032872366813150114,-0.2439077424589,0.5520252364909931,-0.7648697349896997,1.225723201905533,0.0005059017199613115,0.40709722959801203,-0.09100739288704224,-1.4558182851505919,-0.27518787865992245,1.443800714439614
2024-01-01 00:06:28,device_063,HTTP,192.168.1.126,10.0.138.70,21748,51924,HTTP,1122,42,12.351002212247021,2786,1542,SYN-ACK,0,0.026026981820288907,Normal,0.5418928204759059,-0.707959370631998,0.8292150433882666,-1.0752939033304105,-0.12116589280300478,-0.2826252795480116,-0.1980248989587013,-0.29554480125901383,1.4755796296880372,-2.8658299342265896,-0.77709315346917,-0.13906514848428447,1.424893676638832,0.025277013148469495,-0.5462993125566823,0.08855886207677965,-1.5056938721687458,1.0355188034609841,-0.43861978851235134,1.1679695222734725
2024-01-01 00:06:43,device_025,DNS,192.168.1.72,10.0.147.99,31440,17824,DNS,4594,44,0.5473965797500238,11612,14186,SYN-ACK,1,0.8958241433392788,Overflow,0.8903820957650477,1.6183784768913128,1.6179611429548872,0.014320402204858777,-0.3930518958787473,-0.2073438265359958,0.354690986039357,-1.9045245195686462,-0.13255731964008563,-0.9605035349648755,1.3833297485483524,0.3528823147861195,0.291344461114156,-1.0568141808153906,1.1395337623731594,-0.6864135896442815,1.689462897998741,-0.444573986037075,-1.175425725734763,0.3004482839259974
2024-01-01 00:06:46,device_075,HTTP,192.168.1.38,10.0.235.191,36599,41224,HTTP,232,51,15.341266669062094,179,53629,SYN-ACK,0,0.0029612796117682526,Normal,0.8099344925008359,-0.3177037310668073,-1.197597137779373,-0.5051094154115093,-0.22487537795256549,-0.49406428586035417,-0.15802448008628092,0.35441226171086265,-0.7349673486767199,1.4324072576377531,-2.2238530623712354,-1.3426662632518216,-1.1488930680601896,0.07872821703620124,-2.1025422048530134,-0.6661872842703866,-1.2837744562569908,-1.3690413393043028,-1.06694935411745,-0.7220111875796321
2024-01-01 00:07:04,device_038,DNS,192.168.1.68,10.0.100.105,16678,36624,DNS,302,42,23.947026752179784,1427,604058,SYN,1,0.9496141412701835,BASHLITE,-1.6917018225949945,-0.5154392914359576,-1.5792529774324968,-0.06276942449341091,1.155529776357458,0.10567472528083996,-0.820867267409795,-1.542445083515727,0.5994639186251742,0.5202820618006929,-0.9533234567365458,1.3415654819809009,-0.1935850767035002,0.4016537673404463,-0.13457606789004908,0.16682557146429558,0.4218232861742496,-0.9636560275624995,0.1747107327585474,2.0543071160030317
2024-01-01 00:07:13,device_002,HTTP,192.168.1.204,10.0.217.250,12102,2524,HTTP,5933,48,28.994585675301217,2409,95649,FIN,0,0.23432086107156372,Normal,-0.6743458265962993,0.026603121253563643,-0.40208842674785095,-0.852086884120294,-0.0791411392458341,-0.005622584426260658,-1.1060684529617113,-0.06008556737978037,0.5714296182464823,-2.8511678072466404,-0.322069824853645,-0.545546172593574,-1.3857866564051906,-1.5860192558283148,-1.9007618253778795,-0.46692692598392155,-2.263094540589073,-0.30645832682935026,-0.15570133146750337,-0.6192929210273689
2024-01-01 00:07:24,device_007,UDP,192.168.1.172,10.0.139.190,29054,32024,UDP,728,61,32.673853148084056,26997,16935,SYN,0,0.011378227457620337,Normal,-0.9003169081180842,1.0110630878929017,-1.2214704771233247,0.15514701868247027,-0.6016691771074415,1.6550683418264938,1.3190761913682747,-1.3837935308890936,-0.9764265916915398,-1.5101601780690737,1.4974957159134523,-0.1783156809008798,0.08589594564948416,1.6542842544652332,-1.0638496309927965,-0.9796558027189143,2.04525862507221,-0.9122099018042182,0.488069922184174,0.8305523714809273
2024-01-01 00:07:29,device_082,HTTP,192.168.1.223,10.0.93.220,56477,52724,HTTP,341,48,54.290001901610395,42908,77644,FIN,1,0.8486707033811647,Overflow,-0.06519888434982433,-0.08289999071715835,-1.2762176831011511,0.3056502529768904,0.06899756116248447,-0.5048153650986971,0.6474075265997693,1.2258790482242037,0.06753977906994638,0.7218202312280553,0.7078163206381513,-1.052834870654465,-0.37880447408405254,1.789403564306525,-0.5768090141988949,0.12358359560917835,1.2494372807460705,0.7201674382073684,-0.08577062087132668,-1.7717453239226715
2024-01-01 00:07:36,device_034,DNS,192.168.1.217,10.0.218.42,8596,27824,DNS,3271,52,7.279842777985121,19690,64934,PSH-ACK,0,0.2849120838621972,Normal,0.01828008575882125,0.5913475819086403,-1.4020184956478765,0.7042530950209204,-2.122133412674471,-0.986707685714242,1.0370622897644273,-2.1099078362694663,0.03733507711071247,-0.5761545513551488,-1.6380402869428872,-0.7682116911426369,-0.8647049285599683,0.12000074311496153,1.3395873831156284,-1.1062751266053987,-1.5937953901893809,-0.2777353888664926,-1.0639853219121502,1.5706615433847417
2024-01-01 00:07:48,device_017,UDP,192.168.1.245,10.0.82.197,18432,60624,UDP,527,44,3.851431408648956,10247,159386,RST,0,0.05135773745190203,Normal,-1.3692271134705776,-0.1892662309368083,-0.19360239600739912,0.30985994436768094,-0.8168960881781395,0.6457349470842716,0.0037664035082537583,-0.28294497536435914,-0.027916923967480682,-2.7022422583615797,-0.11550943112516086,1.6435381994090106,-1.7801367478958465,-0.20008165960876023,1.1536810993599962,-0.4663555782856685,0.30504568636554646,0.934970358025097,0.24560856061515476,-2.033891956969194
2024-01-01 00:08:01,device_043,TCP,192.168.1.80,10.0.185.133,62680,62224,TCP,5121,41,57.222620036536846,10319,33527,SYN,0,0.12513355806287238,Normal,-0.4395543550857605,0.599211171146366,-0.41142246965604795,1.634608848829265,1.2485911362493523,0.07152204427778032,0.2256709659631877,0.5594082342054149,1.6240197994726442,1.059390567189696,0.7213310082617503,0.13789015557837458,-0.7917777765180062,0.022944088013458316,0.07269242167587621,0.3617611077617176,-0.24155410045358058,-0.2829038616022471,0.1856061628575985,-0.3135363648646909
